,Erro Aceleracao x,Erro Aceleracao y,Erro Velocidade x,Erro Velocidade y,Erro Posicao x,Erro Posicao y,Tempo
62,0.0,0.0,135.33599527841812,135.33599527841815,82.57643902384756,82.57643902384756,0.62
63,0.0,0.0,139.70167254546388,139.7016725454639,86.63686536452286,86.63686536452288,0.63
64,0.0,0.0,144.1366462770659,144.13664627706595,90.82826202320958,90.82826202320959,0.64
65,0.0,0.0,148.6409164732242,148.64091647322425,95.15270789384434,95.15270789384438,0.65
66,0.0,0.0,153.21448313393878,153.21448313393884,99.61228187036384,99.61228187036389,0.66
67,0.0,0.0,157.85734625920966,157.85734625920972,104.20906284670478,104.20906284670481,0.67
68,0.0,0.0,162.56950584903686,162.56950584903691,108.94512971680386,108.94512971680392,0.68
69,0.0,0.0,167.35096190342026,167.3509619034203,113.82256137459775,113.8225613745978,0.6900000000000001
70,0.0,0.0,172.20171442235997,172.20171442236003,118.84343671402316,118.84343671402314,0.7000000000000001
71,0.0,0.0,177.12176340585597,177.12176340585603,124.00983462901672,124.00983462901678,0.71
72,0.0,0.0,182.11110885390823,182.11110885390832,129.3238340135152,129.32383401351524,0.72
73,0.0,0.0,187.1697507665168,187.16975076651687,134.78751376145524,134.7875137614553,0.73
74,0.0,0.0,192.29768914368165,192.29768914368168,140.40295276677352,140.40295276677358,0.74
75,0.0,0.0,197.4949239854028,197.49492398540283,146.17222992340675,146.17222992340675,0.75
76,0.0,0.0,202.7614552916802,202.76145529168025,152.09742412529158,152.0974241252917,0.76
77,0.0,0.0,208.09728306251392,208.09728306251395,158.1806142663648,158.18061426636484,0.77
78,0.0,0.0,213.50240729790386,213.5024072979039,164.42387924056302,164.42387924056308,0.78
79,0.0,0.0,218.97682799785008,218.97682799785014,170.82929794182294,170.82929794182297,0.79
80,0.0,0.0,224.52054516235265,224.52054516235268,177.39894926408118,177.39894926408127,0.8
81,0.0,0.0,230.13355879141147,230.13355879141156,184.13491210127458,184.13491210127464,0.81
82,0.0,0.0,235.81586888502656,235.81586888502662,191.0392653473397,191.03926534733975,0.8200000000000001
83,0.0,0.0,241.56747544319796,241.56747544319802,198.11408789621328,198.1140878962133,0.8300000000000001
84,0.0,0.0,247.3883784659256,247.38837846592563,205.361458641832,205.3614586418321,0.84
85,0.0,0.0,253.27857795320958,253.2785779532096,212.78345647813256,212.78345647813262,0.85
86,0.0,0.0,259.23807390504976,259.2380739050498,220.3821602990517,220.3821602990517,0.86
87,0.0,0.0,265.2668663214463,265.2668663214464,228.15964899852594,228.159648998526,0.87
88,0.0,0.0,271.3649552023991,271.36495520239913,236.1180014704921,236.11800147049215,0.88
89,0.0,0.0,277.5323405479081,277.5323405479082,244.25929660888684,244.2592966088869,0.89
90,0.0,0.0,283.76902235797354,283.76902235797354,252.58561330764687,252.5856133076469,0.9
91,0.0,0.0,290.07500063259516,290.07500063259516,261.09903046070895,261.09903046070895,0.91
92,0.0,0.0,296.45027537177305,296.4502753717731,269.8016269620095,269.80162696200955,0.92
93,0.0,0.0,302.89484657550724,302.8948465755073,278.6954817054855,278.69548170548563,0.93
94,0.0,0.0,309.4087142437977,309.40871424379776,287.7826735850735,287.78267358507355,0.94
95,0.0,0.0,315.99187837664454,315.99187837664454,297.06528149471023,297.0652814947103,0.95
96,0.0,0.0,322.6443389740475,322.6443389740476,306.5453843283323,306.5453843283324,0.96
97,0.0,0.0,329.36609603600687,329.36609603600687,316.22506097987656,316.2250609798766,0.97
98,0.0,0.0,336.15714956252253,336.15714956252253,326.1063903432796,326.1063903432797,0.98
99,0.0,0.0,343.01749955359435,343.01749955359435,336.19145131247797,336.1914513124781,0.99
100,0.0,0.0,349.9471460092225,349.94714600922265,346.48232278140864,346.4823227814087,1.0
101,0.0,0.0,356.946088929407,356.94608892940704,356.9810836440081,356.98108364400815,1.01
102,0.0,0.0,364.01432831414775,364.01432831414775,367.6898127942131,367.6898127942132,1.02
103,0.0,0.0,371.15186416344466,371.1518641634448,378.6105891259604,378.6105891259604,1.03
104,0.0,0.0,378.358696477298,378.35869647729805,389.7454915331865,389.7454915331865,1.04
105,0.0,0.0,385.63482525570765,385.6348252557077,401.0965989098282,401.0965989098282,1.05
106,0.0,0.0,392.98025049867346,392.98025049867346,412.66599014982233,412.66599014982233,1.06
107,0.0,0.0,400.3949722061956,400.3949722061956,424.45574414710524,424.45574414710535,1.07
108,0.0,0.0,407.878990378274,407.87899037827407,436.4679397956138,436.46793979561403,1.08
109,0.0,0.0,415.43230501490865,415.4323050149088,448.7046559892849,448.70465598928496,1.09
110,0.0,0.0,423.0549161160997,423.0549161160998,461.1679716220549,461.1679716220549,1.1
111,0.0,0.0,430.746823681847,430.74682368184716,473.8599655878608,473.8599655878608,1.11
112,0.0,0.0,438.5080277121505,438.50802771215064,486.78271678063896,486.782716780639,1.12
113,0.0,0.0,446.33852820701037,446.33852820701037,499.93830409432616,499.9383040943263,1.13
114,0.0,0.0,454.2383251664265,454.2383251664265,513.3288064228593,513.3288064228593,1.14
115,0.0,0.0,462.20741859039885,462.20741859039896,526.956302660175,526.956302660175,1.15
116,0.0,0.0,470.2458084789276,470.2458084789277,540.8228717002097,540.8228717002098,1.16
117,0.0,0.0,478.3534948320125,478.35349483201264,554.9305924369004,554.9305924369005,1.17
118,0.0,0.0,486.5304776496538,486.5304776496538,569.2815437641835,569.2815437641838,1.18
119,0.0,0.0,494.77675693185137,494.77675693185137,583.8778045759958,583.877804575996,1.19
120,0.0,0.0,503.09233267860515,503.0923326786052,598.7214537662743,598.7214537662743,1.2
121,0.0,0.0,511.4772048899152,511.4772048899152,613.8145702289552,613.8145702289552,1.21
122,0.0,0.0,519.9313735657814,519.9313735657817,629.1592328579754,629.1592328579757,1.22
123,0.0,0.0,528.4548387062042,528.4548387062043,644.7575205472716,644.7575205472717,1.23
124,0.0,0.0,537.0476003111831,537.0476003111834,660.6115121907807,660.6115121907807,1.24
125,0.0,0.0,545.7096583807183,545.7096583807186,676.7232866824389,676.7232866824393,1.25
126,0.0,0.0,554.4410129148098,554.4410129148099,693.0949229161834,693.0949229161834,1.26
127,0.0,0.0,563.2416639134576,563.2416639134577,709.7284997859504,709.7284997859504,1.27
128,0.0,0.0,572.1116113766618,572.1116113766618,726.6260961856767,726.6260961856768,1.28
129,0.0,0.0,581.050855304422,581.0508553044223,743.7897910092995,743.7897910092996,1.29
130,0.0,0.0,590.0593956967386,590.0593956967388,761.221663150755,761.2216631507551,1.3
131,0.0,0.0,599.1372325536115,599.1372325536116,778.9237915039799,778.9237915039799,1.31
132,0.0,0.0,608.2843658750407,608.2843658750409,796.8982549629111,796.8982549629112,1.32
133,0.0,0.0,617.5007956610262,617.5007956610264,815.1471324214851,815.1471324214855,1.33
134,0.0,0.0,626.786521911568,626.7865219115681,833.6725027736387,833.6725027736389,1.34
135,0.0,0.0,636.141544626666,636.1415446266661,852.4764449133086,852.4764449133087,1.35
136,0.0,0.0,645.5658638063203,645.5658638063203,871.5610377344314,871.5610377344315,1.36
137,0.0,0.0,655.0594794505311,655.0594794505312,890.9283601309437,890.9283601309437,1.37
138,0.0,0.0,664.6223915592979,664.622391559298,910.5804909967824,910.5804909967827,1.38
139,0.0,0.0,674.254600132621,674.2546001326211,930.5195092258843,930.5195092258843,1.39
140,0.0,0.0,683.9561051705005,683.9561051705007,950.7474937121857,950.7474937121859,1.4
141,0.0,0.0,693.7269066729361,693.7269066729363,971.2665233496235,971.2665233496238,1.41
142,0.0,0.0,703.5670046399281,703.5670046399283,992.0786770321344,992.0786770321344,1.42
143,0.0,0.0,713.4763990714764,713.4763990714764,1013.1860336536548,1013.1860336536553,1.43
144,0.0,0.0,723.455089967581,723.4550899675812,1034.590672108122,1034.5906721081224,1.44
145,0.0,0.0,733.5030773282417,733.5030773282421,1056.2946712894723,1056.2946712894723,1.45
146,0.0,0.0,743.6203611534588,743.620361153459,1078.3001100916424,1078.3001100916426,1.46
147,0.0,0.0,753.8069414432323,753.8069414432324,1100.6090674085688,1100.609067408569,1.47
148,0.0,0.0,764.0628181975619,764.0628181975621,1123.2236221341884,1123.2236221341886,1.48
149,0.0,0.0,774.387991416448,774.387991416448,1146.1458531624382,1146.1458531624385,1.49
150,0.0,0.0,784.7824610998903,784.7824610998905,1169.3778393872549,1169.3778393872549,1.5
151,0.0,0.0,795.2462272478888,795.2462272478889,1192.921659702574,1192.9216597025745,1.51
152,0.0,0.0,805.7792898604436,805.7792898604438,1216.7793930023336,1216.7793930023338,1.52
153,0.0,0.0,816.3816489375548,816.3816489375548,1240.9531181804696,1240.9531181804698,1.53
154,0.0,0.0,827.0533044792221,827.0533044792222,1265.444914130919,1265.4449141309192,1.54
155,0.0,0.0,837.7942564854457,837.7942564854459,1290.2568597476186,1290.2568597476186,1.55
156,0.0,0.0,848.6045049562257,848.6045049562257,1315.3910339245047,1315.3910339245047,1.56
157,0.0,0.0,859.4840498915619,859.484049891562,1340.8495155555142,1340.8495155555145,1.57
158,0.0,0.0,870.4328912914543,870.4328912914547,1366.6343835345838,1366.634383534584,1.58
159,0.0,0.0,881.4510291559034,881.4510291559034,1392.7477167556506,1392.7477167556506,1.59
160,0.0,0.0,892.5384634849083,892.5384634849084,1419.1915941126501,1419.1915941126504,1.6
161,0.0,0.0,903.6951942784697,903.6951942784697,1445.9680944995205,1445.9680944995205,1.61
162,0.0,0.0,914.9212215365873,914.9212215365874,1473.079296810197,1473.079296810197,1.62
163,0.0,0.0,926.2165452592614,926.2165452592614,1500.5272799386175,1500.5272799386178,1.63
164,0.0,0.0,937.5811654464917,937.5811654464917,1528.3141227787182,1528.3141227787185,1.64
165,0.0,0.0,949.0150820982781,949.0150820982781,1556.441904224436,1556.4419042244367,1.65
166,0.0,0.0,960.5182952146208,960.5182952146208,1584.9127031697074,1584.9127031697076,1.66
167,0.0,0.0,972.0908047955196,972.0908047955197,1613.7285985084686,1613.7285985084686,1.67
168,0.0,0.0,983.7326108409752,983.7326108409752,1642.891669134657,1642.891669134657,1.68
169,0.0,0.0,995.4437133509867,995.4437133509867,1672.4039939422091,1672.4039939422096,1.69
170,,,,,,,
171,,,,,,,
172,,,,,,,
173,,,,,,,
174,,,,,,,
175,,,,,,,
176,,,,,,,
177,,,,,,,
178,,,,,,,
179,,,,,,,
180,,,,,,,
181,,,,,,,
182,,,,,,,
183,,,,,,,
184,,,,,,,
185,,,,,,,
186,,,,,,,
187,,,,,,,
188,,,,,,,
189,,,,,,,
190,,,,,,,
191,,,,,,,
192,,,,,,,
193,,,,,,,
194,,,,,,,
195,,,,,,,
196,,,,,,,
197,,,,,,,
198,,,,,,,
199,,,,,,,
200,,,,,,,
201,,,,,,,
202,,,,,,,
203,,,,,,,
204,,,,,,,
205,,,,,,,
206,,,,,,,
207,,,,,,,
208,,,,,,,
209,,,,,,,
210,,,,,,,
211,,,,,,,
212,,,,,,,
213,,,,,,,
214,,,,,,,
215,,,,,,,
216,,,,,,,
217,,,,,,,
218,,,,,,,
219,,,,,,,
220,,,,,,,
221,,,,,,,
222,,,,,,,
223,,,,,,,
224,,,,,,,
225,,,,,,,
226,,,,,,,
227,,,,,,,
228,,,,,,,
229,,,,,,,
230,,,,,,,
231,,,,,,,
232,,,,,,,
233,,,,,,,
234,,,,,,,
235,,,,,,,
236,,,,,,,
237,,,,,,,
238,,,,,,,
239,,,,,,,
240,,,,,,,
241,,,,,,,
242,,,,,,,
243,,,,,,,
244,,,,,,,
245,,,,,,,
246,,,,,,,
247,,,,,,,
248,,,,,,,
249,,,,,,,
250,,,,,,,
251,,,,,,,
252,,,,,,,
253,,,,,,,
254,,,,,,,
255,,,,,,,
256,,,,,,,
257,,,,,,,
258,,,,,,,
259,,,,,,,
260,,,,,,,
261,,,,,,,
262,,,,,,,
263,,,,,,,
264,,,,,,,
265,,,,,,,
266,,,,,,,
267,,,,,,,
268,,,,,,,
269,,,,,,,
270,,,,,,,
271,,,,,,,
272,,,,,,,
273,,,,,,,
274,,,,,,,
275,,,,,,,
276,,,,,,,
277,,,,,,,
278,,,,,,,
279,,,,,,,
280,,,,,,,
281,,,,,,,
282,,,,,,,
283,,,,,,,
284,,,,,,,
285,,,,,,,
286,,,,,,,
287,,,,,,,
288,,,,,,,
289,,,,,,,
290,,,,,,,
291,,,,,,,
292,,,,,,,
293,,,,,,,
294,,,,,,,
295,,,,,,,
296,,,,,,,
297,,,,,,,
298,,,,,,,
299,,,,,,,
300,,,,,,,
301,,,,,,,
302,,,,,,,
303,,,,,,,
304,,,,,,,
305,,,,,,,
306,,,,,,,
307,,,,,,,
308,,,,,,,
309,,,,,,,
310,,,,,,,
311,,,,,,,
312,,,,,,,
313,,,,,,,
314,,,,,,,
315,,,,,,,
316,,,,,,,
317,,,,,,,
318,,,,,,,
319,,,,,,,
320,,,,,,,
321,,,,,,,
322,,,,,,,
323,,,,,,,
324,,,,,,,
325,,,,,,,
326,,,,,,,
327,,,,,,,
328,,,,,,,
329,,,,,,,
330,,,,,,,
331,,,,,,,
332,,,,,,,
333,,,,,,,
334,,,,,,,
335,,,,,,,
336,,,,,,,
337,,,,,,,
338,,,,,,,
339,,,,,,,
340,,,,,,,
341,,,,,,,
342,,,,,,,
343,,,,,,,
344,,,,,,,
345,,,,,,,
346,,,,,,,
347,,,,,,,
348,,,,,,,
349,,,,,,,
350,,,,,,,
351,,,,,,,
352,,,,,,,
353,,,,,,,
354,,,,,,,
355,,,,,,,
356,,,,,,,
357,,,,,,,
358,,,,,,,
359,,,,,,,
360,,,,,,,
361,,,,,,,
362,,,,,,,
363,,,,,,,
364,,,,,,,
365,,,,,,,
366,,,,,,,
367,,,,,,,
368,,,,,,,
369,,,,,,,
370,,,,,,,
371,,,,,,,
372,,,,,,,
373,,,,,,,
374,,,,,,,
375,,,,,,,
376,,,,,,,
377,,,,,,,
378,,,,,,,
379,,,,,,,
380,,,,,,,
381,,,,,,,
382,,,,,,,
383,,,,,,,
384,,,,,,,
385,,,,,,,
386,,,,,,,
387,,,,,,,
388,,,,,,,
389,,,,,,,
390,,,,,,,
391,,,,,,,
392,,,,,,,
393,,,,,,,
394,,,,,,,
395,,,,,,,
396,,,,,,,
397,,,,,,,
398,,,,,,,
399,,,,,,,
400,,,,,,,
401,,,,,,,
402,,,,,,,
403,,,,,,,
404,,,,,,,
405,,,,,,,
406,,,,,,,
407,,,,,,,
408,,,,,,,
409,,,,,,,
410,,,,,,,
411,,,,,,,
412,,,,,,,
413,,,,,,,
414,,,,,,,
415,,,,,,,
416,,,,,,,
417,,,,,,,
418,,,,,,,
419,,,,,,,
420,,,,,,,
421,,,,,,,
422,,,,,,,
423,,,,,,,
424,,,,,,,
425,,,,,,,
426,,,,,,,
427,,,,,,,
428,,,,,,,
429,,,,,,,
430,,,,,,,
431,,,,,,,
432,,,,,,,
433,,,,,,,
434,,,,,,,
435,,,,,,,
436,,,,,,,
437,,,,,,,
438,,,,,,,
439,,,,,,,
440,,,,,,,
441,,,,,,,
442,,,,,,,
443,,,,,,,
444,,,,,,,
445,,,,,,,
446,,,,,,,
447,,,,,,,
448,,,,,,,
449,,,,,,,
450,,,,,,,
451,,,,,,,
452,,,,,,,
453,,,,,,,
454,,,,,,,
455,,,,,,,
456,,,,,,,
457,,,,,,,
458,,,,,,,
459,,,,,,,
460,,,,,,,
461,,,,,,,
462,,,,,,,
463,,,,,,,
464,,,,,,,
465,,,,,,,
466,,,,,,,
467,,,,,,,
468,,,,,,,
469,,,,,,,
470,,,,,,,
471,,,,,,,
472,,,,,,,
473,,,,,,,
474,,,,,,,
475,,,,,,,
476,,,,,,,
477,,,,,,,
478,,,,,,,
479,,,,,,,
480,,,,,,,
481,,,,,,,
482,,,,,,,
483,,,,,,,
484,,,,,,,
485,,,,,,,
486,,,,,,,
487,,,,,,,
488,,,,,,,
489,,,,,,,
490,,,,,,,
491,,,,,,,
492,,,,,,,
493,,,,,,,
494,,,,,,,
495,,,,,,,
496,,,,,,,
497,,,,,,,
498,,,,,,,
499,,,,,,,
500,,,,,,,
501,,,,,,,
502,,,,,,,
503,,,,,,,
504,,,,,,,
505,,,,,,,
506,,,,,,,
507,,,,,,,
508,,,,,,,
509,,,,,,,
510,,,,,,,
511,,,,,,,
512,,,,,,,
513,,,,,,,
514,,,,,,,
515,,,,,,,
516,,,,,,,
517,,,,,,,
518,,,,,,,
519,,,,,,,
520,,,,,,,
521,,,,,,,
522,,,,,,,
523,,,,,,,
524,,,,,,,
525,,,,,,,
526,,,,,,,
527,,,,,,,
528,,,,,,,
529,,,,,,,
530,,,,,,,
531,,,,,,,
532,,,,,,,
533,,,,,,,
534,,,,,,,
535,,,,,,,
536,,,,,,,
537,,,,,,,
538,,,,,,,
539,,,,,,,
540,,,,,,,
541,,,,,,,
542,,,,,,,
543,,,,,,,
544,,,,,,,
545,,,,,,,
546,,,,,,,
547,,,,,,,
548,,,,,,,
549,,,,,,,
550,,,,,,,
551,,,,,,,
552,,,,,,,
553,,,,,,,
554,,,,,,,
555,,,,,,,
556,,,,,,,
557,,,,,,,
558,,,,,,,
559,,,,,,,
560,,,,,,,
561,,,,,,,
562,,,,,,,
563,,,,,,,
564,,,,,,,
565,,,,,,,
566,,,,,,,
567,,,,,,,
568,,,,,,,
569,,,,,,,
570,,,,,,,
571,,,,,,,
572,,,,,,,
573,,,,,,,
574,,,,,,,
575,,,,,,,
576,,,,,,,
577,,,,,,,
578,,,,,,,
579,,,,,,,
580,,,,,,,
581,,,,,,,
582,,,,,,,
583,,,,,,,
584,,,,,,,
585,,,,,,,
586,,,,,,,
587,,,,,,,
588,,,,,,,
589,,,,,,,
590,,,,,,,
591,,,,,,,
592,,,,,,,
593,,,,,,,
594,,,,,,,
595,,,,,,,
596,,,,,,,
597,,,,,,,
598,,,,,,,
599,,,,,,,
600,,,,,,,
601,,,,,,,
602,,,,,,,
603,,,,,,,
604,,,,,,,
605,,,,,,,
606,,,,,,,
607,,,,,,,
608,,,,,,,
609,,,,,,,
610,,,,,,,
611,,,,,,,
612,,,,,,,
613,,,,,,,
614,,,,,,,
615,,,,,,,
616,,,,,,,
617,,,,,,,
618,,,,,,,
619,,,,,,,
620,,,,,,,
621,,,,,,,
622,,,,,,,
623,,,,,,,
624,,,,,,,
625,,,,,,,
626,,,,,,,
627,,,,,,,
628,,,,,,,
629,,,,,,,
630,,,,,,,
631,,,,,,,
632,,,,,,,
633,,,,,,,
634,,,,,,,
635,,,,,,,
636,,,,,,,
637,,,,,,,
638,,,,,,,
639,,,,,,,
640,,,,,,,
641,,,,,,,
642,,,,,,,
643,,,,,,,
644,,,,,,,
645,,,,,,,
646,,,,,,,
647,,,,,,,
648,,,,,,,
649,,,,,,,
650,,,,,,,
651,,,,,,,
652,,,,,,,
653,,,,,,,
654,,,,,,,
655,,,,,,,
656,,,,,,,
657,,,,,,,
658,,,,,,,
659,,,,,,,
660,,,,,,,
661,,,,,,,
662,,,,,,,
663,,,,,,,
664,,,,,,,
665,,,,,,,
666,,,,,,,
667,,,,,,,
668,,,,,,,
669,,,,,,,
670,,,,,,,
671,,,,,,,
672,,,,,,,
673,,,,,,,
674,,,,,,,
675,,,,,,,
676,,,,,,,
677,,,,,,,
678,,,,,,,
679,,,,,,,
680,,,,,,,
681,,,,,,,
682,,,,,,,
683,,,,,,,
684,,,,,,,
685,,,,,,,
686,,,,,,,
687,,,,,,,
688,,,,,,,
689,,,,,,,
690,,,,,,,
691,,,,,,,
692,,,,,,,
693,,,,,,,
694,,,,,,,
695,,,,,,,
696,,,,,,,
697,,,,,,,
698,,,,,,,
699,,,,,,,
700,,,,,,,
701,,,,,,,
702,,,,,,,
703,,,,,,,
704,,,,,,,
705,,,,,,,
706,,,,,,,
707,,,,,,,
708,,,,,,,
709,,,,,,,
710,,,,,,,
711,,,,,,,
712,,,,,,,
713,,,,,,,
714,,,,,,,
715,,,,,,,
716,,,,,,,
717,,,,,,,
718,,,,,,,
719,,,,,,,
720,,,,,,,
721,,,,,,,
722,,,,,,,
723,,,,,,,
724,,,,,,,
725,,,,,,,
726,,,,,,,
727,,,,,,,
728,,,,,,,
729,,,,,,,
730,,,,,,,
731,,,,,,,
732,,,,,,,
733,,,,,,,
734,,,,,,,
735,,,,,,,
736,,,,,,,
737,,,,,,,
738,,,,,,,
739,,,,,,,
740,,,,,,,
741,,,,,,,
742,,,,,,,
743,,,,,,,
744,,,,,,,
745,,,,,,,
746,,,,,,,
747,,,,,,,
748,,,,,,,
749,,,,,,,
750,,,,,,,
751,,,,,,,
752,,,,,,,
753,,,,,,,
754,,,,,,,
755,,,,,,,
756,,,,,,,
757,,,,,,,
758,,,,,,,
759,,,,,,,
760,,,,,,,
761,,,,,,,
762,,,,,,,
763,,,,,,,
764,,,,,,,
765,,,,,,,
766,,,,,,,
767,,,,,,,
768,,,,,,,
769,,,,,,,
770,,,,,,,
771,,,,,,,
772,,,,,,,
773,,,,,,,
774,,,,,,,
775,,,,,,,
776,,,,,,,
777,,,,,,,
778,,,,,,,
779,,,,,,,
780,,,,,,,
781,,,,,,,
782,,,,,,,
783,,,,,,,
784,,,,,,,
785,,,,,,,
786,,,,,,,
787,,,,,,,
788,,,,,,,
789,,,,,,,
790,,,,,,,
791,,,,,,,
792,,,,,,,
793,,,,,,,
794,,,,,,,
795,,,,,,,
796,,,,,,,
797,,,,,,,
798,,,,,,,
799,,,,,,,
800,,,,,,,
801,,,,,,,
802,,,,,,,
803,,,,,,,
804,,,,,,,
805,,,,,,,
806,,,,,,,
807,,,,,,,
808,,,,,,,
809,,,,,,,
810,,,,,,,
811,,,,,,,
812,,,,,,,
813,,,,,,,
814,,,,,,,
815,,,,,,,
816,,,,,,,
817,,,,,,,
818,,,,,,,
819,,,,,,,
820,,,,,,,
821,,,,,,,
822,,,,,,,
823,,,,,,,
824,,,,,,,
825,,,,,,,
826,,,,,,,
827,,,,,,,
828,,,,,,,
829,,,,,,,
830,,,,,,,
